noncompliance,股东权益/负债合计_EquTotLia,股东类别_SHType,每股收益(元/股)_BasicEPS,每股经营活动现金流量(元/股)_OpeCFPS,营业利润/营业总收入()_OpePrTOR,净利润()_NetPrf,有形净值债务率(%)_DbTanEquRt,每股现金及现金等价物余额(元/股)_CCEPS,资产负债率(%)_DbAstRt,经营现金净流量(元)_NOCF,股东总户数(户)_SHNum,利润总额增长率(%)_TotPrfGrRt,营业收入增长率(%)_OpeIncmGrRt,户均持股数(股/户)_AvgHS,每股资本公积金(元/股)_CapSurFdPS,股东权益周转率(次)_EquRat,产权比率(%)_DbEquRt,权益乘数(%)_EquMul,营业收入3年复合增长率(%)_OperaInc3GrRt
0.0,94.8015,0,0.46,-0.5093,9.1528,91062292.47,116.7983,0.7321,51.3343,-97878209.52,8850.0,65.3853,30.4082,21716.0,1.4184,1.2655,105.4835,2.0548,30.374
0.0,109.1885,0,0.0398,0.1288,3.2957,18191089.27,97.3351,0.764,47.1056,65021496.63,27823.0,-5.8458,30.4689,18140.0,1.2995,0.8569,89.0559,1.8906,12.3884
0.0,93.9995,0,0.9613,1.0238,6.5535,792452937.73,118.4555,4.0548,51.2469,846393455.37,30112.0,-28.2252,13.0493,27455.0,2.4853,2.4608,105.1152,2.0512,20.8724
0.0,285.221,0,-0.7509,-0.0738,-119.0855,-412612610.65,36.4188,0.6323,25.708,-40553488.6,24323.0,-1230.8497,-41.65,22592.0,0.191,0.235,34.604,1.346,-19.0628
0.0,186.9628,0,1.71,1.324,32.5985,7936695010.2,56.9108,1.542,34.8446,6134916585.67,88001.0,250.2864,92.6612,52653.0,0.3142,1.8552,53.4792,1.5348,23.3109
0.0,53.8394,0,1.46,0.7233,16.6542,84213210.68,202.4626,3.2457,65.0028,43598616.42,12.0,13.7636,46.1546,5023333.0,0.9548,2.5628,185.7375,2.8574,45.2355
0.0,804.1669,0,0.8,1.1289,21.0926,130648069.76,12.7743,5.0037,10.9187,183457887.1,8747.0,-34.5612,5.2183,18578.0,6.0372,0.4642,12.2571,1.1226,-0.1591
0.0,233.1127,0,0.807,0.651,14.2628,173674633.17,54.9894,1.5402,30.0199,152182022.81,12820.0,52.3993,47.5634,18234.0,4.3119,1.1759,42.8977,1.429,51.4797
0.0,102.9583,1,3.02,4.7869,11.598,1480637000.32,105.5655,1.2665,49.262,2341812030.05,56089.0,0.2097,20.1894,8722.0,7.5122,1.7474,97.091,1.9709,22.4057
0.0,152.2698,0,2.44,1.457,29.5983,219850306.64,67.2178,4.8822,39.6401,131131274.48,8.0,34.5443,44.7822,11250000.0,2.9971,1.7916,65.6729,1.6567,45.1372
0.0,28.8714,1,-0.25,0.0242,-18.507,-366807078.25,440.6514,0.2153,76.1588,35179045.21,51773.0,-849.7678,-32.284,28066.0,0.2796,0.8692,319.4428,4.1944,-15.3589
0.0,84.5764,0,0.38,1.5844,2.755,97168167.29,171.5449,2.2453,54.1781,415384939.67,9300.0,-12.3114,57.997,28190.0,6.9932,1.5521,118.2363,2.1824,36.4051
0.0,129.0665,0,0.73,0.2227,5.2866,117249535.45,81.3809,3.2821,43.6554,36933017.35,14659.0,28.9144,35.085,11320.0,4.1119,1.7441,77.4794,1.7748,12.3809
0.0,286.7314,0,0.21,0.8273,6.0994,63655601.83,37.8407,1.2522,25.8577,253145542.23,17743.0,13.7015,6.5077,17245.0,2.235,0.7569,34.8758,1.3488,8.2152
0.0,100.3045,0,0.65,0.1955,4.8209,836742802.4,171.0418,1.2326,48.5991,256065446.91,39808.0,65.3923,75.0157,32894.0,1.2899,5.078,94.549,1.9455,37.7109
0.0,129.9484,0,0.06,0.0978,-9.015,16111327.15,85.2664,0.5329,45.3931,27719157.17,24594.0,88.5768,0.2075,11520.0,3.6122,0.8542,83.1272,1.8313,-5.1403
0.0,72.909,0,0.63,0.4454,13.2185,185255182.44,234.4104,2.272,57.7747,133750352.15,14725.0,15.3296,26.0259,20396.0,0.9323,1.2901,136.8247,2.3682,27.6615
0.0,483.7738,0,0.51,0.4309,27.6809,50594514.46,22.0669,1.3972,17.1299,52420926.54,19778.0,-19.7026,3.67,6151.0,2.3217,0.4982,20.6708,1.2067,7.2514
0.0,463.0648,0,0.73,0.7981,14.7005,154783336.23,23.8122,0.3538,17.4373,169892882.77,19640.0,12.1702,32.4743,10839.0,1.0933,1.1913,21.12,1.2112,14.871
0.0,329.2568,0,0.27,0.3588,15.3503,65177573.19,32.3818,0.8878,23.2961,96888903.17,411.0,200.2175,72.5666,656934.0,1.1543,0.5414,30.3714,1.3037,21.1374
0.0,259.3882,1,0.79,0.7634,12.5456,122352866.07,41.2582,3.6898,27.8251,118628430.46,27413.0,18.1582,17.5835,5669.0,4.0283,0.7864,38.5523,1.3855,14.961
0.0,377.8854,0,1.21,-0.154,21.3488,160146725.87,26.9924,1.2269,20.8012,-20303846.37,18034.0,24.8115,21.2627,7312.0,8.6395,0.4624,26.2646,1.2626,10.6535
0.0,97.7138,0,1.24,0.6657,13.0432,66903401.63,109.7916,0.2359,50.5782,35950122.53,10.0,-4.6865,24.7678,5400000.0,0.7569,2.6248,102.3397,2.0234,25.9957
0.0,111.793,0,-0.319,0.0018,-13.6103,-269059849.96,97.3028,0.5206,46.8318,1518218.37,54572.0,-2129.3872,20.9545,15451.0,0.8541,0.6551,88.0825,1.8808,2.0457
0.0,222.3863,1,0.28,0.2733,16.0084,611189481.92,55.5618,0.6832,30.8759,604975608.85,50242.0,3.861,6.792,44053.0,2.0352,0.4985,44.6674,1.4467,3.9557
0.0,243.2369,0,-0.11,0.0643,-30.62,-52187595.41,42.0615,0.0177,29.5034,30282777.25,23121.0,70.3616,-16.8793,20362.0,0.1162,0.4005,41.8508,1.4185,-10.8919
0.0,224.659,0,0.84,0.5236,18.7086,170065171.68,47.1212,0.4455,30.8015,112476566.39,9000.0,46.2669,41.4937,23867.0,0.5825,1.1328,44.5119,1.4451,30.4774
0.0,230.8436,0,0.2727,0.4404,20.5114,427747681.59,53.8432,2.1388,26.8779,705276750.42,142020.0,-48.3767,17.8226,11275.0,2.9798,0.4608,36.7576,1.3676,57.9331
0.0,63.2227,1,0.5065,0.5559,6.1924,775394154.82,174.5315,3.1696,57.5808,867605722.02,120448.0,-8.6187,10.1623,12957.0,1.376,1.8917,135.7422,2.3574,0.879
0.0,120.1441,0,0.61,1.1981,43.5945,421687477.14,109.8063,0.5328,40.8645,826669503.3,34938.0,45.5604,0.0142,19748.0,0.6553,0.6773,69.1033,1.691,-11.9778
0.0,129.4852,1,0.31,1.5211,9.136,25951975087.64,95.077,0.8008,43.4332,139194837161.17,827118.0,23.6343,11.3401,110634.0,0.7385,1.0962,76.7821,1.7678,5.0106
0.0,91.6455,0,0.114,-0.2099,13.641,80094651.39,113.0673,0.2443,52.116,-146907460.28,53401.0,-11.5436,-4.8429,13108.0,0.327,0.684,108.8378,2.0884,1.479
0.0,110.7019,0,0.56,0.8217,11.8413,451886948.9,100.2139,2.3948,47.4443,668207660.4,57868.0,29.7141,11.2607,14052.0,1.6738,1.0707,90.2743,1.9027,6.7968
0.0,116.9273,0,0.3576,-0.0277,5.9144,171634188.69,93.261,0.1302,46.0984,-13594326.94,47986.0,100.4611,49.7787,10228.0,0.9021,2.4373,85.5232,1.8552,3.6744
0.0,1071.9969,0,1.242,0.9829,44.6853,973696489.03,9.6405,0.7831,8.5324,773218330.43,24645.0,3.5347,15.966,31920.0,1.8433,0.4887,9.3284,1.0933,22.5316
0.0,554.218,0,-0.9699,-0.0133,-105.6439,-513372364.79,24.555,0.9826,15.2578,-8142490.73,61621.0,3.6038,47.3692,9924.0,3.4867,0.2325,18.005,1.1801,-11.3071
0.0,497.9161,0,1.26,0.5927,14.4841,168490683.99,21.2877,1.3151,16.7248,80863511.32,10645.0,36.514,47.2701,12816.0,4.9909,1.3572,20.0837,1.2008,18.0237
0.0,151.7824,0,1.67,0.843,16.3073,95131072.33,77.0945,1.7227,39.7168,48049399.48,12.0,36.0309,71.7126,4750000.0,4.7578,1.5852,65.8838,1.6588,36.896
0.0,331.6248,0,0.89,0.967,11.0796,147216336.04,34.6281,2.803,23.1683,162744976.78,9912.0,-32.6122,5.0373,16980.0,2.7834,1.1713,30.1546,1.3015,10.0523
0.0,58.761,0,0.61,1.7438,37.183,272231630.63,380.4125,1.4909,58.1875,779162949.85,13039.0,39.5057,28.2491,34268.0,2.0433,0.4824,139.1627,2.3916,39.8124
0.0,91.464,0,0.67,0.2839,24.4945,466454987.35,109.9369,3.7359,52.2189,198895697.44,18245.0,-8.0156,9.7308,38394.0,0.0147,0.7501,109.2876,2.0929,-4.0078
0.0,713.5116,0,0.94,0.7435,22.6046,60284795.02,15.1259,0.8153,12.2924,47868401.11,14.0,-8.014,20.0386,4598571.0,1.0787,0.793,14.0152,1.1402,10.7784
0.0,780.3996,0,0.0723,0.2651,6.7154,66327699.74,13.6375,0.8753,10.8903,243606035.54,30180.0,-56.9974,182.7629,30445.0,5.305,0.2198,12.2212,1.1222,8.4362
0.0,125.6619,0,1.0725,-0.0578,25.8471,48533334.25,82.5865,1.3054,44.3141,-2736372.59,250.0,17.5524,38.8036,189308.0,1.2147,1.2173,79.5786,1.7958,24.3912
0.0,315.8325,0,0.16,-0.2382,5.4747,23266136.99,32.2456,0.1114,23.99,-35732436.47,12277.0,8.2025,34.1659,12218.0,1.915,0.6233,31.5616,1.3156,18.0551
0.0,248.8871,0,-0.0774,-0.3175,-5.2732,-11615358.24,43.8712,0.1416,28.6626,-47631850.69,7962.0,64.4521,24.9297,18839.0,2.1548,0.4546,40.1789,1.4018,9.4386
0.0,204.0656,0,0.56,1.2442,13.5802,94783572.81,54.5799,1.5304,32.6332,214331312.35,7029.0,41.3173,35.2206,24508.0,1.2859,1.401,48.441,1.4844,16.1711
0.0,204.2149,1,-0.05,0.9448,0.6084,-13382430.0,51.8877,0.6143,35.5713,278043738.14,12071.0,114.3407,51.3609,24381.0,3.8856,0.7841,55.2104,1.5521,-1.4057
0.0,49.6354,0,1.06,22.4883,2.143,3045188000.0,261.2933,17.1135,64.7562,65466682000.0,357227.0,-34.356,38.024,8149.0,20.8877,2.845,183.7377,2.8374,18.4508
0.0,83.1519,1,0.18,0.0535,7.3229,110730622.5,131.6259,0.9783,52.7199,32344292.36,48148.0,0.4974,8.2948,12559.0,0.2926,0.9171,111.5055,2.1151,7.0768
0.0,253.3609,0,1.21,0.5675,27.0961,69818620.85,43.2959,3.8279,28.2997,32752277.57,11.0,0.9686,4.1187,5246529.0,3.1817,0.6251,39.4694,1.3947,5.6275
0.0,224.2795,0,0.97,0.8847,36.1399,7070425862.77,54.8627,0.1805,30.8376,6487817727.0,137735.0,54.7189,46.2854,53243.0,0.9911,0.8235,44.5872,1.4459,21.3079
0.0,472.1792,0,0.268,0.4224,16.8497,134848862.26,22.6631,0.1795,17.477,212536478.83,27188.0,27.4323,20.3171,18508.0,0.4626,0.5345,21.1784,1.2118,-1.1009
0.0,93.1092,1,1.02,0.2493,64.1573,1521847260.07,113.9513,2.0347,44.4209,373734356.8,25763.0,20.9597,14.7366,58180.0,0.8233,0.3373,79.9238,1.7992,4.2362
0.0,144.9483,0,0.23,-0.2557,8.6241,132805206.27,87.3101,0.2843,40.0668,-151053597.15,28513.0,-47.5414,11.5117,20720.0,2.2423,0.6644,66.8523,1.6685,20.5775
0.0,419.251,0,0.24,0.105,16.3306,100571597.38,26.1742,0.7323,19.2585,45376680.48,16924.0,-32.8449,10.2871,25541.0,1.2778,0.541,23.8521,1.2385,3.8104
0.0,47.5304,1,0.57,0.28,21.7472,410572237.07,322.3043,1.2223,66.9086,198693965.39,32437.0,46.3906,22.4078,21875.0,2.1318,0.361,202.1935,3.0219,11.5007
0.0,774.0407,0,-0.05,0.082,8.2098,-18160452.12,13.9168,0.424,11.4411,30594673.93,21629.0,-151.3042,-20.076,17258.0,2.2004,0.3162,12.9192,1.1292,-10.5102
0.0,314.7871,0,-0.55,-1.3542,-22.4942,-37267462.21,34.2015,1.2976,24.1082,-91883720.87,13388.0,-1458.348,7.7569,5068.0,5.2924,0.376,31.7665,1.3177,-13.9533
0.0,180.8121,0,0.6127,2.595,5.8826,1133198037.3,61.9541,0.5944,34.8986,4841590965.35,133972.0,72.4692,17.877,13926.0,3.286,2.154,53.6065,1.5361,9.8514
0.0,807.1395,0,0.5,0.6567,55.1246,201265642.58,12.8384,0.4818,11.0237,262683062.01,25555.0,-14.8238,5.7188,15653.0,0.4268,0.3257,12.3894,1.1239,24.6534
0.0,166.5443,0,0.49,0.9279,13.0653,541282078.47,64.1785,0.1007,37.4174,1056791137.61,48166.0,5.2749,6.5999,23657.0,1.2958,0.8946,59.7888,1.5979,11.5015
0.0,541.9659,0,0.0357,0.5178,0.3745,3172674.07,20.909,2.1406,15.5771,45977409.74,6050.0,-91.6873,27.193,14678.0,2.6809,0.8282,18.4513,1.1845,3.4894
0.0,187.4543,0,-1.1,-0.545,-46.1171,-555233112.58,56.804,0.1608,34.7904,-284474638.58,30164.0,-77.4993,-55.7109,17304.0,2.0327,0.563,53.3517,1.5335,-24.6367
0.0,71.0289,0,-0.73,0.2772,-31.43,-78122344.08,167.1304,0.7568,58.5388,29700085.34,11479.0,-3085.4377,11.4474,9333.0,2.0055,0.5475,141.1894,2.4119,-6.3883
0.0,76.8707,1,-0.591,-0.0865,-95.9154,-212691821.12,210.6411,0.1921,56.1756,-31131786.16,37061.0,21.8705,-6.3863,9716.0,2.697,0.1973,128.1832,2.2818,-25.3139
0.0,50.3237,0,0.66,-1.9239,1.7512,50451374.64,220.5576,1.8057,66.5231,-173346916.85,15482.0,-48.3266,47.1125,5820.0,3.9924,4.5144,198.7136,2.9871,20.0199
0.0,55.939,1,0.11,0.5009,4.8459,237660297.17,190.8304,3.9597,63.9471,1042141996.91,60901.0,-3.6356,-1.37,34163.0,3.6133,0.217,177.3702,2.7737,10.9975
0.0,72.8633,0,1.21,3.6942,7.4418,150740130.62,184.8729,0.8806,57.5558,477885821.75,15346.0,-38.9343,16.4715,8430.0,2.8485,2.6347,135.6036,2.356,27.2385
0.0,392.3177,0,0.6684,1.0322,18.794,287119503.88,27.7275,2.557,20.3121,446267585.37,22666.0,60.7017,14.6602,19042.0,2.9091,0.7048,25.4895,1.2549,6.0926
0.0,68.1831,0,0.4,0.1787,3.7043,421783006.33,168.6035,3.1275,59.2888,189963544.91,43127.0,11.3431,27.4895,24654.0,0.4904,2.4853,145.6329,2.4563,10.0045
0.0,395.7209,0,0.49,0.3084,15.3965,195004633.01,26.9621,0.3781,20.1726,123648692.17,13285.0,0.503,18.3184,30184.0,0.9662,1.1268,25.2703,1.2527,5.8645
0.0,96.1447,0,0.15,-0.5811,2.3798,32346437.37,183.495,0.6563,48.6165,-126523135.96,8343.0,101.6708,53.2141,26097.0,1.5059,1.8631,94.6151,1.9462,14.7884
0.0,146.4785,0,0.66,-0.2289,9.7036,194782993.71,74.1105,0.9318,40.4391,-67826362.46,66548.0,324.5052,58.6085,4453.0,2.7843,1.4568,67.8954,1.679,27.0172
0.0,288.1716,0,0.39,0.492,9.421,69694323.84,36.7204,0.548,25.7608,87937232.1,19553.0,12.5594,35.1043,9141.0,2.2,0.9102,34.6996,1.347,31.3885
0.0,207.1529,0,0.93,0.672,24.4912,72725235.05,51.4504,1.5671,32.5571,52515437.65,57.0,30.7848,22.8207,1371053.0,0.8559,1.127,48.2735,1.4827,36.7197
0.0,234.5164,0,0.6212,0.4619,12.7343,181310919.79,44.0836,2.7033,29.6566,134810041.01,13255.0,57.0384,18.2073,22019.0,4.3402,0.7789,42.1598,1.4216,-1.5068
0.0,96.2026,1,0.38,1.4478,18.9097,892110483.76,106.8211,1.1892,48.2911,3381184029.48,71827.0,70.1833,26.916,32514.0,0.7757,0.3995,93.3902,1.9339,12.0012
0.0,69.2184,1,0.3845,0.1582,8.2404,301125948.09,159.0652,1.1692,55.8516,123607705.04,46968.0,-20.2735,39.6205,16641.0,0.5033,1.5102,126.5089,2.2651,21.5287
0.0,396.6941,0,1.2559,1.5251,24.4992,80055681.76,28.3142,6.1117,19.2021,101799333.29,8719.0,38.4843,37.5599,7655.0,9.2427,0.5529,23.7656,1.2377,13.9647
0.0,34.9448,0,2.14,1.5652,14.2587,89876337.36,326.5504,0.6834,74.1044,65737208.83,74.0,225.5228,123.3349,567568.0,0.0596,8.3345,286.1655,3.8617,54.7373
0.0,31.6608,1,0.56,2.8758,6.9094,2065513108.71,369.7642,1.0619,72.7832,8581888192.64,183981.0,6.1645,7.4286,16220.0,1.7703,1.5228,267.4195,3.6742,4.5716
0.0,288.3072,0,0.752,0.6706,8.6625,403968852.51,46.1626,3.162,25.3987,396760306.55,52545.0,22.6484,28.364,11260.0,2.4179,1.6447,34.0458,1.3405,24.268
0.0,30.0217,1,0.2146,-0.0761,-0.4301,-59240219.04,459.6152,2.853,70.7098,-37090717.17,17853.0,-107.4659,0.8028,27313.0,2.7239,1.7479,241.4106,3.4141,-0.0379
0.0,87.3273,0,0.2324,0.1825,5.1585,41835513.99,121.1962,0.6276,53.3825,32852820.26,12269.0,190.0562,34.7775,14671.0,0.7231,1.7177,114.5117,2.1451,4.9827
0.0,238.83,0,0.2459,0.364,8.0053,200692252.44,47.2554,1.1728,28.6707,297114652.3,26159.0,154.3955,0.1348,31202.0,1.5087,1.4208,40.1948,1.4019,-2.3392
0.0,93.6146,0,0.6751,1.5727,17.3598,199590032.78,142.3003,0.7742,49.683,476345436.93,10204.0,13.6336,23.3541,29683.0,1.2682,0.8058,98.7399,1.9874,15.7921
0.0,34.6433,1,0.06,-1.6679,1.4737,21285717.38,312.7729,0.7517,68.0159,-550621287.06,41645.0,255.5638,28.7926,7927.0,3.0692,2.3833,212.6553,3.1266,14.0189
0.0,58.5042,0,0.06,-0.493,2.1862,9785443.57,224.7627,0.443,63.4746,-78410769.49,31015.0,198.7351,48.1206,5128.0,0.2792,3.1307,173.782,2.7378,35.4379
0.0,78.0736,1,0.1696,0.4457,9.9615,208948270.32,143.1765,0.5089,54.8039,549166522.53,48347.0,4.826,5.501,25488.0,1.2156,0.5915,121.258,2.2126,3.3745
0.0,6.8434,0,-2.05,1.5114,-38.6965,-3892974439.56,-283847.3043,0.5472,89.9396,2866592138.81,44638.0,-240.3754,21.3851,42490.0,1.0259,1.8558,893.9966,9.94,-14.9986
0.0,496.6987,0,1.58,0.8457,21.9544,115596634.1,21.8814,0.4353,16.7589,67655570.19,8173.0,73.6535,71.3314,9788.0,6.182,1.0597,20.1329,1.2013,21.9835
0.0,222.941,0,1.6043,2.9384,42.0182,240641359.04,44.9578,3.4733,30.9654,440755423.58,2.0,15.7664,26.8443,75000000.0,0.0669,0.8325,44.8549,1.4485,18.2087
0.0,98.5531,0,0.2976,-0.5199,1.7096,31783704.93,107.852,0.9273,50.1814,-56504536.42,13031.0,-56.6284,45.7279,8344.0,2.535,2.2626,100.7284,2.0073,17.6802
0.0,82.3045,0,1.19,-3.6137,4.3446,121007823.35,129.1943,1.793,54.8533,-384632166.48,9593.0,22.9245,101.7161,11095.0,5.0976,3.799,121.5001,2.215,54.4347
0.0,431.9544,0,1.06,1.0698,27.2737,1753979273.19,29.2517,1.7057,18.7369,1818978027.97,61927.0,23.1424,21.9262,27457.0,3.6312,0.8505,23.0571,1.2306,19.536
0.0,162.9829,0,0.09,0.1315,3.9876,48830662.43,68.1224,2.1526,37.7725,72321556.16,24685.0,-85.4629,-4.2473,22281.0,2.5565,0.4856,60.7007,1.607,7.1072
0.0,63.1799,1,0.13,1.8538,2.0829,106013222.95,207.2345,1.2843,61.2214,1519229208.09,69996.0,-61.3075,5.849,11708.0,1.6306,2.5818,157.874,2.5787,-2.0788
0.0,33.1382,1,0.52,1.2322,4.4018,327556617.32,351.1211,4.2103,73.1461,781454394.77,15508.0,39.3876,5.1203,40896.0,2.3404,2.9192,272.385,3.7239,14.9662
0.0,4.7268,0,-6.006,-0.7025,-37.9442,-18818823949.01,3228.8225,0.5791,92.6008,-2204291113.41,161126.0,-418.4866,-3.0429,19528.0,3.684,3.7698,1251.5045,13.515,29.1814
0.0,232.3258,0,0.4465,0.6411,19.6384,746186939.78,54.4415,0.682,29.625,1072612742.17,41561.0,30.4436,21.3407,40256.0,0.1116,1.0557,42.0959,1.421,17.3202
0.0,1086.5163,0,0.7882,0.9443,33.3921,306391954.55,9.6173,1.3154,8.4173,369745113.68,15299.0,7.305,18.1972,25593.0,2.565,0.5574,9.191,1.0919,32.5918
0.0,75.7328,1,-0.3018,-0.0635,-23.8572,-529471160.57,179.35,0.1472,54.091,-111207615.35,49916.0,8.8011,-6.2059,35107.0,2.8032,1.3079,117.8223,2.1782,-19.6133
0.0,98.597,0,0.03,0.6284,2.0563,22716282.29,113.613,1.531,50.0596,447643667.01,80865.0,107.7846,-5.1442,8810.0,1.9697,0.9589,100.2388,2.0024,1.4257
0.0,114.8202,1,0.6997,1.12,7.3315,375699689.73,91.0019,2.6752,43.4909,601428574.06,41594.0,17.728,30.233,12910.0,2.6535,1.6749,76.9627,1.7696,10.854
0.0,30.3136,1,0.0573,0.3545,0.6185,44532883.72,363.1904,0.0683,75.2883,275644516.99,46930.0,23.579,11.8796,16569.0,1.0427,3.795,304.6659,4.0467,12.2202
0.0,65.4047,0,0.2691,0.2758,7.0479,73194678.84,175.7646,0.8914,60.4578,75007031.13,20105.0,140.0808,24.0257,13529.0,0.7019,1.625,152.8943,2.5289,9.0193
0.0,289.63,0,1.4,1.4631,26.3464,572409161.57,36.4792,1.7465,25.6863,598002891.49,13073.0,113.3367,22.7118,31264.0,1.9717,0.7763,34.5647,1.3456,4.4747
0.0,739.399,0,1.06,0.8268,40.4555,140759989.91,14.7416,1.676,11.666,110784127.7,9715.0,-3.9623,14.8826,13792.0,1.5747,0.4596,13.2067,1.1321,12.8224
0.0,473.0221,0,0.1978,0.2094,10.8611,384517176.6,39.4161,0.4251,17.428,410600411.68,81779.0,13.4752,19.981,23980.0,0.2677,1.0455,21.1065,1.2111,28.7926
0.0,449.9863,0,0.99,0.8159,22.6059,143635441.6,25.0173,0.8092,18.1823,117827223.47,7.0,10.932,34.7448,20630000.0,2.1709,1.2972,22.2229,1.2222,22.8052
0.0,486.4445,0,0.7165,0.6733,11.0615,334750112.85,32.5768,2.8004,16.8634,320457983.45,23027.0,-17.8407,66.3993,20668.0,8.5523,0.7071,20.284,1.2028,34.7053
0.0,68.7828,0,0.78,0.5183,14.5489,70645552.64,154.1328,1.3158,58.8976,46648929.82,12.0,20.0881,6.087,7500000.0,0.1668,1.4138,143.295,2.4329,18.7301
0.0,398.4262,0,0.339,0.3352,18.6938,161003302.45,39.6682,1.151,18.7947,161262901.52,47003.0,-9.7359,8.23,10235.0,1.2493,0.5487,23.1447,1.2314,6.6698
0.0,54.1828,1,-0.09,0.0806,-1.3978,-57274175.1,218.3494,0.1823,64.7698,50759174.53,34932.0,-352.6139,8.4051,18030.0,1.654,2.6085,183.8473,2.8385,3.523
0.0,306.4312,0,0.3167,0.4209,9.685,270696505.84,38.2998,0.9295,24.5995,365912082.41,38430.0,1.5131,6.3102,22622.0,1.937,0.959,32.6251,1.3263,6.1689
0.0,148.011,0,1.59,0.3096,43.2543,910697235.61,75.9501,0.6808,35.0297,180482013.62,43480.0,348.5887,158.728,13406.0,1.3922,1.5248,53.9166,1.5392,63.4288
0.0,487.32,0,1.04,0.297,16.4388,159440358.16,29.1965,3.105,16.7646,49464928.91,12520.0,34.8512,19.8492,13304.0,9.111,0.6074,20.1413,1.2014,40.8876
0.0,83.873,0,0.2355,0.2959,5.4517,129657207.79,141.0876,1.6211,50.9796,164717318.82,48596.0,-24.9396,21.9999,11456.0,1.0907,1.1468,103.9968,2.04,9.2559
0.0,460.3732,0,0.06,0.0967,7.252,42883222.8,21.9665,0.4964,17.2795,74272685.22,65612.0,19.9392,10.1224,11705.0,0.5936,0.8206,20.889,1.2089,9.0386
0.0,143.862,0,-0.26,-0.0258,-105.8644,-496863520.06,75.8507,0.0563,40.326,-48496335.96,180480.0,-989.2648,-18.0003,10430.0,0.0443,0.2354,67.5771,1.6758,-17.4252
0.0,227.9653,0,4.63,5.014,29.4815,2780360732.66,45.693,4.2462,30.491,3014326741.14,29644.0,20.7029,23.2192,20280.0,6.5106,1.2451,43.8663,1.4387,10.9622
0.0,142.5105,0,6.3803,5.3172,39.1485,10208548452.56,74.2156,2.6748,41.2353,8507591817.35,111593.0,209.5701,101.7885,14338.0,0.13,2.3664,70.1703,1.7017,80.316
0.0,379.9004,1,0.1834,0.098,10.5086,80810923.66,28.1563,0.2426,20.7447,43196551.36,52667.0,65.5075,17.4873,8370.0,2.7165,0.635,26.1745,1.2617,-10.1451
0.0,2.7919,0,-0.6821,0.0631,-55.474,-592324922.34,-379.9745,0.1444,98.4488,54824157.12,57567.0,75.5896,-19.0484,15084.0,3.3557,2.6116,6346.7078,64.4671,-16.8572
0.0,191.545,0,0.06,0.4828,0.5296,5520813.54,54.9541,2.4184,34.3028,43909936.66,12248.0,-96.16,15.7583,7425.0,6.3143,0.7382,52.2135,1.5221,12.579
0.0,158.6332,0,0.7,0.6952,8.6736,103792738.52,66.0615,1.7272,37.8335,103518692.38,12233.0,-2.8518,42.4071,12172.0,2.5897,1.4581,60.8583,1.6086,26.3898
0.0,186.8854,0,0.82,1.9402,19.989,155814225.93,64.421,1.7214,32.987,367432121.4,13240.0,51.8187,22.8317,14304.0,4.8856,0.6309,49.2247,1.4922,33.0721
0.0,7.7962,1,0.93,-2.289,36.1376,3106689163.0,1420.6187,4.3129,92.4312,-7630232896.0,90581.0,17.7509,4.4915,36800.0,3.2488,0.3472,1221.2147,13.2121,11.8598
0.0,614.298,1,0.57,0.7139,30.2738,760012024.99,18.4003,2.4157,11.3216,980350195.0,85757.0,12.3223,19.3453,16012.0,2.2337,0.6543,12.767,1.1277,11.9476
0.0,6.9259,0,1.43,-9.4361,36.0346,9261019000.0,1613.7649,4.06,93.5227,-55958288000.0,57009.0,31.6786,18.3635,104023.0,2.5643,0.3435,1443.8609,15.4386,19.852
0.0,84.1665,0,-0.1513,0.3498,-3.8886,-113928031.24,169.0136,0.22,50.9501,263413088.3,88394.0,-191.1367,9.2879,8520.0,2.0926,1.1908,103.8739,2.0387,3.3157
0.0,406.3489,0,0.18,0.1046,15.1385,67254505.31,25.6549,0.811,19.7492,41856368.66,24833.0,29.9634,27.2475,16108.0,0.0409,0.9141,24.6094,1.2461,17.5415
0.0,75.3677,0,0.92,0.9402,8.2386,207406883.11,247.3607,0.7931,57.0231,220297185.0,15209.0,74.6573,32.0056,15406.0,3.2194,2.1174,132.6829,2.3268,34.5264
0.0,306.7257,0,-0.58,-0.1427,-36.12,-57645024.53,40.2657,2.9738,23.9409,-14292460.25,3649.0,16.7444,92.5115,27450.0,3.1288,0.4441,31.4768,1.3148,-25.3518
0.0,334.6919,0,0.79,1.0068,28.4252,44733830.57,35.1538,0.1538,22.8935,66510692.29,13946.0,19.987,24.5109,4737.0,6.6026,0.3393,29.6908,1.2969,21.4935
0.0,8.7773,0,0.8,-0.6157,35.3304,2188079000.0,1245.0984,4.022,91.4282,-1687571000.0,57456.0,20.9852,16.3086,47704.0,1.1843,0.4056,1066.6096,11.6661,9.545
0.0,63.8904,0,-0.7745,-0.0548,-38.0027,-589370302.42,340.5545,0.2003,59.2782,-41674403.96,56366.0,-8687.0658,6.4643,13500.0,1.5848,0.8175,145.5686,2.4557,-10.2504
0.0,510.3183,0,1.08,0.9164,29.7585,54830811.11,22.3381,0.2443,16.1316,46941334.18,52.0,17.9916,13.8352,985096.0,2.6021,0.9122,19.2344,1.1923,11.398
